Team,Year,Date,Round_Num,Round_Num_Full,Own_MoSHBODS_Rating_Off,Own_MoSHBODS_Rating_Def,Own_MoSHBODS_Rating_Comb,Own_MoSHBODS_Rating_After_Game_Off,Own_MoSHBODS_Rating_After_Game_Def,Own_MoSHBODS_Rating_After_Game_Comb
Essendon,1995,9/09/1995,23,QF,0.384309987,0.25265148,0.636961468,0.312117858,0.354385703,0.666503561
West Coast,1995,9/09/1995,23,QF,-0.062925737,0.501054836,0.438129099,-0.16465996,0.573246965,0.408587006
Geelong,1995,9/09/1995,23,QF,0.496355096,0.059842179,0.556197274,0.56713282,0.08802916,0.65516198
Western Bulldogs,1995,9/09/1995,23,QF,-0.281764053,0.084437892,-0.197326161,-0.309951034,0.013660168,-0.296290866
Carlton,1995,10/09/1995,23,QF,0.370991316,0.528425878,0.899417194,0.298405543,0.562933895,0.861339438
Brisbane Bears,1995,10/09/1995,23,QF,0.008873923,-0.018515813,-0.00964189,-0.025634094,0.05406996,0.028435866
Richmond,1995,16/09/1995,24,SF,-0.008816452,0.178682751,0.169866299,-0.003429294,0.278496859,0.275067565
Essendon,1995,16/09/1995,24,SF,0.312117858,0.354385703,0.666503561,0.21230375,0.348998545,0.561302295
Kangaroos,1995,17/09/1995,24,SF,0.374730697,0.228970232,0.603700929,0.504433315,0.278222984,0.782656299
West Coast,1995,17/09/1995,24,SF,-0.16465996,0.573246965,0.408587006,-0.213912712,0.443544347,0.229631635
Geelong,1995,23/09/1995,25,PF,0.56713282,0.08802916,0.65516198,0.58238723,0.253871636,0.836258866
Richmond,1995,23/09/1995,25,PF,-0.003429294,0.278496859,0.275067565,-0.16927177,0.263242449,0.093970679
Carlton,1995,23/09/1995,25,PF,0.298405543,0.562933895,0.861339438,0.317823248,0.676535468,0.994358715
Kangaroos,1995,23/09/1995,25,PF,0.504433315,0.278222984,0.782656299,0.390831743,0.258805279,0.649637022
Carlton,1995,30/09/1995,26,GF,0.317823248,0.676535468,0.994358715,0.407792652,0.703104934,1.110897586
Geelong,1995,30/09/1995,26,GF,0.58238723,0.253871636,0.836258866,0.555817763,0.163902231,0.719719995
Melbourne,1996,29/03/1996,1,R1,-0.149737096,0.170445318,0.020708222,-0.32338052,-0.179935508,-0.503316028
Geelong,1996,29/03/1996,1,R1,0.350082485,0.103234017,0.453316502,0.700463311,0.276877441,0.977340752
Richmond,1996,30/03/1996,1,R1,-0.106616027,0.165803573,0.059187545,-0.038256866,0.128049616,0.089792751
Essendon,1996,30/03/1996,1,R1,0.133719771,0.219817153,0.353536924,0.171473728,0.151457991,0.322931719
Fitzroy,1996,30/03/1996,1,R1,-0.373962158,-0.56972069,-0.943682849,-0.471611485,-0.482703157,-0.954314642
Hawthorn,1996,30/03/1996,1,R1,-0.203048635,0.059736404,-0.143312231,-0.290066168,0.15738573,-0.132680438
St Kilda,1996,30/03/1996,1,R1,-0.162181978,-0.030131475,-0.192313453,-0.169874742,-0.078030764,-0.247905506
Kangaroos,1996,30/03/1996,1,R1,0.246165842,0.163008816,0.409174658,0.294065132,0.17070158,0.464766712
Brisbane Bears,1996,30/03/1996,1,R1,-0.016145665,0.034056029,0.017910364,0.111238923,0.134589954,0.245828877
Western Bulldogs,1996,30/03/1996,1,R1,-0.195223031,0.008603873,-0.186619158,-0.295756955,-0.118780715,-0.41453767
Carlton,1996,31/03/1996,1,R1,0.256848691,0.442851487,0.699700178,0.245439563,0.400013383,0.645452946
Collingwood,1996,31/03/1996,1,R1,-0.04407589,-0.0351213,-0.07919719,-0.001237786,-0.023712172,-0.024949958
Fremantle,1996,31/03/1996,1,R1,-0.030882969,-0.00843894,-0.039321909,-0.203931123,0.106358267,-0.097572856
West Coast,1996,31/03/1996,1,R1,-0.134733178,0.279366939,0.144633761,-0.249530385,0.452415093,0.202884708
Adelaide,1996,31/03/1996,1,R1,-0.296971264,-0.111709898,-0.408681162,-0.239376408,0.175018145,-0.064358263
Sydney,1996,31/03/1996,1,R1,0.064369428,-0.22940963,-0.165040202,-0.222358616,-0.287004486,-0.509363102
Fitzroy,1996,6/04/1996,2,R2,-0.471611485,-0.482703157,-0.954314642,-0.419338876,-0.523491931,-0.942830807
Adelaide,1996,6/04/1996,2,R2,-0.239376408,0.175018145,-0.064358263,-0.198587635,0.122745537,-0.075842098
Kangaroos,1996,6/04/1996,2,R2,0.294065132,0.17070158,0.464766712,0.442715481,0.351756608,0.794472088
Western Bulldogs,1996,6/04/1996,2,R2,-0.295756955,-0.118780715,-0.41453767,-0.476811983,-0.267431064,-0.744243047
Geelong,1996,6/04/1996,2,R2,0.700463311,0.276877441,0.977340752,0.764326795,0.104494838,0.868821633
St Kilda,1996,6/04/1996,2,R2,-0.169874742,-0.078030764,-0.247905506,0.002507861,-0.141894248,-0.139386387
Hawthorn,1996,6/04/1996,2,R2,-0.290066168,0.15738573,-0.132680438,-0.375527151,0.132057847,-0.243469304
Richmond,1996,6/04/1996,2,R2,-0.038256866,0.128049616,0.089792751,-0.012928982,0.213510599,0.200581617
West Coast,1996,6/04/1996,2,R2,-0.249530385,0.452415093,0.202884708,-0.32479993,0.414239931,0.089440001
Brisbane Bears,1996,6/04/1996,2,R2,0.111238923,0.134589954,0.245828877,0.149414085,0.209859499,0.359273584
Essendon,1996,7/04/1996,2,R2,0.171473728,0.151457991,0.322931719,0.105112019,0.176042039,0.281154058
Carlton,1996,7/04/1996,2,R2,0.245439563,0.400013383,0.645452946,0.220855515,0.466375091,0.687230606
Sydney,1996,7/04/1996,2,R2,-0.222358616,-0.287004486,-0.509363102,-0.263002722,-0.371558892,-0.634561614
Fremantle,1996,7/04/1996,2,R2,-0.203931123,0.106358267,-0.097572856,-0.119376717,0.147002373,0.027625656
Collingwood,1996,8/04/1996,2,R2,-0.001237786,-0.023712172,-0.024949958,0.193841822,0.008328335,0.202170157
Melbourne,1996,8/04/1996,2,R2,-0.32338052,-0.179935508,-0.503316028,-0.355421028,-0.375015116,-0.730436144
Adelaide,1996,12/04/1996,3,R3,-0.198587635,0.122745537,-0.075842098,-0.058728176,0.270950229,0.212222053
Geelong,1996,12/04/1996,3,R3,0.764326795,0.104494838,0.868821633,0.616122103,-0.03536462,0.580757483
Western Bulldogs,1996,13/04/1996,3,R3,-0.476811983,-0.267431064,-0.744243047,-0.394620018,-0.193890391,-0.588510409
Fitzroy,1996,13/04/1996,3,R3,-0.419338876,-0.523491931,-0.942830807,-0.49287955,-0.605683896,-1.098563446
Hawthorn,1996,13/04/1996,3,R3,-0.375527151,0.132057847,-0.243469304,-0.386770825,-0.039963706,-0.426734532
Kangaroos,1996,13/04/1996,3,R3,0.442715481,0.351756608,0.794472088,0.614737034,0.363000282,0.977737316
Brisbane Bears,1996,13/04/1996,3,R3,0.149414085,0.209859499,0.359273584,0.090008157,0.095116765,0.185124922
Richmond,1996,13/04/1996,3,R3,-0.012928982,0.213510599,0.200581617,0.101813752,0.272916528,0.374730279
Sydney,1996,14/04/1996,3,R3,-0.263002722,-0.371558892,-0.634561614,-0.202697354,-0.252369936,-0.45506729
Collingwood,1996,14/04/1996,3,R3,0.193841822,0.008328335,0.202170157,0.074652867,-0.051977033,0.022675833
Essendon,1996,14/04/1996,3,R3,0.105112019,0.176042039,0.281154058,0.165123518,0.254937566,0.420061084
West Coast,1996,14/04/1996,3,R3,-0.32479993,0.414239931,0.089440001,-0.403695457,0.354228432,-0.049467025
Melbourne,1996,14/04/1996,3,R3,-0.355421028,-0.375015116,-0.730436144,-0.325813616,-0.274638599,-0.600452215
St Kilda,1996,14/04/1996,3,R3,0.002507861,-0.141894248,-0.139386387,-0.097868656,-0.17150166,-0.269370316
Fremantle,1996,14/04/1996,3,R3,-0.119376717,0.147002373,0.027625656,-0.06051414,0.294110463,0.233596323
Carlton,1996,14/04/1996,3,R3,0.220855515,0.466375091,0.687230606,0.073747425,0.407512514,0.481259939
Brisbane Bears,1996,19/04/1996,4,R4,0.090008157,0.095116765,0.185124922,0.182635203,0.146777431,0.329412634
Kangaroos,1996,19/04/1996,4,R4,0.614737034,0.363000282,0.977737316,0.563076368,0.270373237,0.833449604
Carlton,1996,20/04/1996,4,R4,0.073747425,0.407512514,0.481259939,0.075451265,0.353767035,0.4292183
Melbourne,1996,20/04/1996,4,R4,-0.325813616,-0.274638599,-0.600452215,-0.272068137,-0.276342439,-0.548410576
Collingwood,1996,20/04/1996,4,R4,0.074652867,-0.051977033,0.022675833,0.075428839,0.023830449,0.099259288
Fremantle,1996,20/04/1996,4,R4,-0.06051414,0.294110463,0.233596323,-0.136321623,0.293334491,0.157012869
St Kilda,1996,20/04/1996,4,R4,-0.097868656,-0.17150166,-0.269370316,0.020872905,-0.118568077,-0.097695173
Fitzroy,1996,20/04/1996,4,R4,-0.49287955,-0.605683896,-1.098563446,-0.545813132,-0.724425457,-1.270238589
Western Bulldogs,1996,20/04/1996,4,R4,-0.394620018,-0.193890391,-0.588510409,-0.497677509,-0.079296116,-0.576973625
Hawthorn,1996,20/04/1996,4,R4,-0.386770825,-0.039963706,-0.426734532,-0.501365101,0.063093785,-0.438271316
Adelaide,1996,20/04/1996,4,R4,-0.058728176,0.270950229,0.212222053,0.163942287,0.331722567,0.495664854
Essendon,1996,20/04/1996,4,R4,0.165123518,0.254937566,0.420061084,0.10435118,0.032267103,0.136618283
Richmond,1996,21/04/1996,4,R4,0.101813752,0.272916528,0.374730279,-0.004980412,0.297613041,0.292632629
Sydney,1996,21/04/1996,4,R4,-0.202697354,-0.252369936,-0.45506729,-0.227393867,-0.145575772,-0.37296964
West Coast,1996,21/04/1996,4,R4,-0.403695457,0.354228432,-0.049467025,-0.404415813,0.357107059,-0.047308755
Geelong,1996,21/04/1996,4,R4,0.616122103,-0.03536462,0.580757483,0.613243477,-0.034644264,0.578599212
Essendon,1996,25/04/1996,5,R5,0.10435118,0.032267103,0.136618283,0.084878377,-0.017222832,0.067655545
Collingwood,1996,25/04/1996,5,R5,0.075428839,0.023830449,0.099259288,0.124918774,0.043303252,0.168222026
Fremantle,1996,26/04/1996,5,R5,-0.136321623,0.293334491,0.157012869,-0.150331063,0.327670943,0.17733988
Melbourne,1996,26/04/1996,5,R5,-0.272068137,-0.276342439,-0.548410576,-0.306404588,-0.262332999,-0.568737587
Kangaroos,1996,27/04/1996,5,R5,0.563076368,0.270373237,0.833449604,0.671054443,0.240141162,0.911195606
Adelaide,1996,27/04/1996,5,R5,0.163942287,0.331722567,0.495664854,0.194174361,0.223744492,0.417918852
Carlton,1996,27/04/1996,5,R5,0.075451265,0.353767035,0.4292183,0.050211165,0.294248166,0.344459331
West Coast,1996,27/04/1996,5,R5,-0.404415813,0.357107059,-0.047308755,-0.344896944,0.382347159,0.037450214
Geelong,1996,27/04/1996,5,R5,0.613243477,-0.034644264,0.578599212,0.558689137,-0.0269527,0.531736437
Richmond,1996,27/04/1996,5,R5,-0.004980412,0.297613041,0.292632629,-0.012671976,0.352167381,0.339495404
Sydney,1996,27/04/1996,5,R5,-0.227393867,-0.145575772,-0.37296964,-0.261223972,-0.118416567,-0.379640539
Hawthorn,1996,27/04/1996,5,R5,-0.501365101,0.063093785,-0.438271316,-0.528524305,0.09692389,-0.431600416
Brisbane Bears,1996,28/04/1996,5,R5,0.182635203,0.146777431,0.329412634,0.2174842,0.177285214,0.394769414
Fitzroy,1996,28/04/1996,5,R5,-0.545813132,-0.724425457,-1.270238589,-0.576320915,-0.759274455,-1.335595369
St Kilda,1996,28/04/1996,5,R5,0.020872905,-0.118568077,-0.097695173,0.095490398,-0.121686152,-0.026195754
Western Bulldogs,1996,28/04/1996,5,R5,-0.497677509,-0.079296116,-0.576973625,-0.494559434,-0.153913609,-0.648473043
Sydney,1996,3/05/1996,6,R6,-0.261223972,-0.118416567,-0.379640539,-0.31537201,-0.121340027,-0.436712037
Essendon,1996,3/05/1996,6,R6,0.084878377,-0.017222832,0.067655545,0.087801837,0.036925206,0.124727043
Geelong,1996,3/05/1996,6,R6,0.558689137,-0.0269527,0.531736437,0.528111659,0.018722925,0.546834584
Kangaroos,1996,3/05/1996,6,R6,0.671054443,0.240141162,0.911195606,0.625378818,0.27071864,0.896097459
Collingwood,1996,4/05/1996,6,R6,0.124918774,0.043303252,0.168222026,0.241056818,0.113988765,0.355045583
Adelaide,1996,4/05/1996,6,R6,0.194174361,0.223744492,0.417918852,0.123488847,0.107606447,0.231095295
Fitzroy,1996,4/05/1996,6,R6,-0.576320915,-0.759274455,-1.335595369,-0.598451147,-0.822730103,-1.42118125
Richmond,1996,4/05/1996,6,R6,-0.012671976,0.352167381,0.339495404,0.050783672,0.374297613,0.425081284
Melbourne,1996,4/05/1996,6,R6,-0.306404588,-0.262332999,-0.568737587,-0.398985234,-0.402099821,-0.801085055
West Coast,1996,4/05/1996,6,R6,-0.344896944,0.382347159,0.037450214,-0.205130122,0.474927805,0.269797682
Hawthorn,1996,4/05/1996,6,R6,-0.528524305,0.09692389,-0.431600416,-0.582780146,0.155297104,-0.427483041
St Kilda,1996,4/05/1996,6,R6,0.095490398,-0.121686152,-0.026195754,0.037117183,-0.067430312,-0.030313129
Western Bulldogs,1996,5/05/1996,6,R6,-0.494559434,-0.153913609,-0.648473043,-0.51480859,-0.055807476,-0.570616067
Carlton,1996,5/05/1996,6,R6,0.050211165,0.294248166,0.344459331,-0.047894968,0.314497322,0.266602354
Fremantle,1996,5/05/1996,6,R6,-0.150331063,0.327670943,0.17733988,-0.163217756,0.315127844,0.151910087
Brisbane Bears,1996,5/05/1996,6,R6,0.2174842,0.177285214,0.394769414,0.2300273,0.190171907,0.420199207
Essendon,1996,8/05/1996,7,R7,0.087801837,0.036925206,0.124727043,0.161664976,0.050799037,0.212464013
Geelong,1996,8/05/1996,7,R7,0.528111659,0.018722925,0.546834584,0.514237828,-0.055140215,0.459097613
Collingwood,1996,10/05/1996,7,R7,0.241056818,0.113988765,0.355045583,0.191745254,0.081714877,0.273460131
St Kilda,1996,10/05/1996,7,R7,0.037117183,-0.067430312,-0.030313129,0.069391071,-0.018118748,0.051272323
Carlton,1996,11/05/1996,7,R7,-0.047894968,0.314497322,0.266602354,-0.044642873,0.305574034,0.260931161
Fitzroy,1996,11/05/1996,7,R7,-0.598451147,-0.822730103,-1.42118125,-0.589527859,-0.825982198,-1.415510057
Melbourne,1996,11/05/1996,7,R7,-0.398985234,-0.402099821,-0.801085055,-0.531318667,-0.339008313,-0.87032698
Sydney,1996,11/05/1996,7,R7,-0.31537201,-0.121340027,-0.436712037,-0.378463518,0.010993406,-0.367470112
Brisbane Bears,1996,11/05/1996,7,R7,0.2300273,0.190171907,0.420199207,0.217624627,0.240947968,0.458572595
Hawthorn,1996,11/05/1996,7,R7,-0.582780146,0.155297104,-0.427483041,-0.633556206,0.167699777,-0.46585643
Richmond,1996,12/05/1996,7,R7,0.050783672,0.374297613,0.425081284,0.052265833,0.400500721,0.452766553
Western Bulldogs,1996,12/05/1996,7,R7,-0.51480859,-0.055807476,-0.570616067,-0.541011698,-0.057289637,-0.598301335
West Coast,1996,12/05/1996,7,R7,-0.205130122,0.474927805,0.269797682,-0.140308715,0.541883583,0.401574868
Kangaroos,1996,12/05/1996,7,R7,0.625378818,0.27071864,0.896097459,0.558423041,0.205897233,0.764320273
Adelaide,1996,12/05/1996,7,R7,0.123488847,0.107606447,0.231095295,0.177538776,0.232801815,0.410340591
Fremantle,1996,12/05/1996,7,R7,-0.163217756,0.315127844,0.151910087,-0.288413124,0.261077915,-0.027335209
Carlton,1996,17/05/1996,8,R8,-0.044642873,0.305574034,0.260931161,-0.069385827,0.349163739,0.279777912
Geelong,1996,17/05/1996,8,R8,0.514237828,-0.055140215,0.459097613,0.470648123,-0.030397261,0.440250862
Brisbane Bears,1996,17/05/1996,8,R8,0.217624627,0.240947968,0.458572595,0.231149958,0.216233619,0.447383576
Collingwood,1996,17/05/1996,8,R8,0.191745254,0.081714877,0.273460131,0.216459603,0.068189547,0.28464915
Fitzroy,1996,18/05/1996,8,R8,-0.589527859,-0.825982198,-1.415510057,-0.522817664,-0.756540952,-1.279358617
Fremantle,1996,18/05/1996,8,R8,-0.288413124,0.261077915,-0.027335209,-0.357854369,0.19436772,-0.163486649
Hawthorn,1996,18/05/1996,8,R8,-0.633556206,0.167699777,-0.46585643,-0.586164289,0.185450676,-0.400713613
Melbourne,1996,18/05/1996,8,R8,-0.531318667,-0.339008313,-0.87032698,-0.549069566,-0.38640023,-0.935469797
Kangaroos,1996,18/05/1996,8,R8,0.558423041,0.205897233,0.764320273,0.694728944,0.258164525,0.95289347
Richmond,1996,18/05/1996,8,R8,0.052265833,0.400500721,0.452766553,-1.46E-06,0.264194817,0.264193357
West Coast,1996,18/05/1996,8,R8,-0.140308715,0.541883583,0.401574868,-0.130051412,0.538992271,0.408940859
Sydney,1996,18/05/1996,8,R8,-0.378463518,0.010993406,-0.367470112,-0.375572206,0.000736102,-0.374836103
Western Bulldogs,1996,19/05/1996,8,R8,-0.541011698,-0.057289637,-0.598301335,-0.555529905,-0.13788045,-0.693410355
Essendon,1996,19/05/1996,8,R8,0.161664976,0.050799037,0.212464013,0.242255789,0.065317244,0.307573033
Adelaide,1996,19/05/1996,8,R8,0.177538776,0.232801815,0.410340591,0.16334619,0.279943946,0.443290135
St Kilda,1996,19/05/1996,8,R8,0.069391071,-0.018118748,0.051272323,0.022248941,-0.003926162,0.018322779
Kangaroos,1996,24/05/1996,9,R9,0.694728944,0.258164525,0.95289347,0.757342289,0.276168513,1.033510802
Fitzroy,1996,24/05/1996,9,R9,-0.522817664,-0.756540952,-1.279358617,-0.540821652,-0.819154297,-1.359975949
Western Bulldogs,1996,25/05/1996,9,R9,-0.555529905,-0.13788045,-0.693410355,-0.482646502,-0.093362343,-0.576008845
Adelaide,1996,25/05/1996,9,R9,0.16334619,0.279943946,0.443290135,0.118828083,0.207060542,0.325888626
Essendon,1996,25/05/1996,9,R9,0.242255789,0.065317244,0.307573033,0.223300649,0.102318639,0.325619288
Melbourne,1996,25/05/1996,9,R9,-0.549069566,-0.38640023,-0.935469797,-0.586070962,-0.367445091,-0.953516053
Hawthorn,1996,25/05/1996,9,R9,-0.586164289,0.185450676,-0.400713613,-0.612114769,0.214121832,-0.397992936
West Coast,1996,25/05/1996,9,R9,-0.130051412,0.538992271,0.408940859,-0.158722568,0.56494275,0.406220182
Sydney,1996,26/05/1996,9,R9,-0.375572206,0.000736102,-0.374836103,-0.315088758,0.050180964,-0.264907794
Brisbane Bears,1996,26/05/1996,9,R9,0.231149958,0.216233619,0.447383576,0.181705096,0.155750171,0.337455267
St Kilda,1996,26/05/1996,9,R9,0.022248941,-0.003926162,0.018322779,-0.001720372,0.009016171,0.007295799
Carlton,1996,26/05/1996,9,R9,-0.069385827,0.349163739,0.279777912,-0.08232816,0.373133052,0.290804892
Fremantle,1996,26/05/1996,9,R9,-0.357854369,0.19436772,-0.163486649,-0.255226728,0.270707878,0.01548115
Richmond,1996,26/05/1996,9,R9,-1.46E-06,0.264194817,0.264193357,-0.076341618,0.161567176,0.085225558
Collingwood,1996,27/05/1996,9,R9,0.216459603,0.068189547,0.28464915,0.136146895,0.020768127,0.156915022
Geelong,1996,27/05/1996,9,R9,0.470648123,-0.030397261,0.440250862,0.518069543,0.049915448,0.567984991
Western Bulldogs,1996,7/06/1996,10,R10,-0.482646502,-0.093362343,-0.576008845,-0.497570724,-0.023892912,-0.521463636
Kangaroos,1996,7/06/1996,10,R10,0.757342289,0.276168513,1.033510802,0.687872857,0.291092736,0.978965593
Geelong,1996,8/06/1996,10,R10,0.518069543,0.049915448,0.567984991,0.481219863,0.073925322,0.555145184
Brisbane Bears,1996,8/06/1996,10,R10,0.181705096,0.155750171,0.337455267,0.157695222,0.192599851,0.350295073
Carlton,1996,8/06/1996,10,R10,-0.08232816,0.373133052,0.290804892,-0.070472159,0.362921313,0.292449154
Richmond,1996,8/06/1996,10,R10,-0.076341618,0.161567176,0.085225558,-0.066129879,0.149711174,0.083581296
Fitzroy,1996,8/06/1996,10,R10,-0.540821652,-0.819154297,-1.359975949,-0.586640085,-0.842788008,-1.429428093
Sydney,1996,8/06/1996,10,R10,-0.315088758,0.050180964,-0.264907794,-0.291455046,0.095999396,-0.19545565
St Kilda,1996,8/06/1996,10,R10,-0.001720372,0.009016171,0.007295799,-0.055308783,0.054757329,-0.000551454
Essendon,1996,8/06/1996,10,R10,0.223300649,0.102318639,0.325619288,0.177559491,0.15590705,0.333466541
Fremantle,1996,9/06/1996,10,R10,-0.255226728,0.270707878,0.01548115,-0.32559069,0.202405222,-0.123185469
Hawthorn,1996,9/06/1996,10,R10,-0.612114769,0.214121832,-0.397992936,-0.543812112,0.284485795,-0.259326317
Adelaide,1996,9/06/1996,10,R10,0.118828083,0.207060542,0.325888626,0.073244002,0.086801164,0.160045166
West Coast,1996,9/06/1996,10,R10,-0.158722568,0.56494275,0.406220182,-0.03846319,0.610526832,0.572063642
Melbourne,1996,10/06/1996,10,R10,-0.586070962,-0.367445091,-0.953516053,-0.51886428,-0.302081083,-0.820945363
Collingwood,1996,10/06/1996,10,R10,0.136146895,0.020768127,0.156915022,0.070782887,-0.046438555,0.024344332
Hawthorn,1996,15/06/1996,11,R11,-0.543812112,0.284485795,-0.259326317,-0.491412292,0.254338242,-0.23707405
Adelaide,1996,15/06/1996,11,R11,0.073244002,0.086801164,0.160045166,0.103391554,0.034401345,0.137792899
Geelong,1996,15/06/1996,11,R11,0.481219863,0.073925322,0.555145184,0.474776614,0.051743964,0.526520578
Western Bulldogs,1996,15/06/1996,11,R11,-0.497570724,-0.023892912,-0.521463636,-0.475389367,-0.017449663,-0.49283903
Kangaroos,1996,15/06/1996,11,R11,0.687872857,0.291092736,0.978965593,0.575514859,0.152559155,0.728074014
Sydney,1996,15/06/1996,11,R11,-0.291455046,0.095999396,-0.19545565,-0.152921466,0.208357394,0.055435929
Brisbane Bears,1996,15/06/1996,11,R11,0.157695222,0.192599851,0.350295073,0.01290943,0.24642729,0.259336721
Carlton,1996,15/06/1996,11,R11,-0.070472159,0.362921313,0.292449154,-0.124299599,0.507707105,0.383407507
Richmond,1996,15/06/1996,11,R11,-0.066129879,0.149711174,0.083581296,0.014511408,0.110612338,0.125123746
St Kilda,1996,15/06/1996,11,R11,-0.055308783,0.054757329,-0.000551454,-0.016209947,-0.025883957,-0.042093904
Essendon,1996,16/06/1996,11,R11,0.177559491,0.15590705,0.333466541,0.144163352,0.106864451,0.251027803
Fremantle,1996,16/06/1996,11,R11,-0.32559069,0.202405222,-0.123185469,-0.276548091,0.235801361,-0.04074673
Fitzroy,1996,16/06/1996,11,R11,-0.586640085,-0.842788008,-1.429428093,-0.665335194,-0.842187412,-1.507522606
Melbourne,1996,16/06/1996,11,R11,-0.51886428,-0.302081083,-0.820945363,-0.519464876,-0.223385974,-0.74285085
West Coast,1996,16/06/1996,11,R11,-0.03846319,0.610526832,0.572063642,2.75E-05,0.644903493,0.644930953
